title,url,img,ingredients
Cacio e Pepe,https://www.budgetbytes.com/cacio-e-pepe/,https://www.budgetbytes.com/wp-content/uploads/2022/12/Cacio-e-Pepe-plate-side-268x200.jpg,"['salt', 'dry spaghetti', 'salted butter, divided*', 'coarsely ground black pepper plus more for garnish*,', 'Parmesan, grated, plus more for garnish*,']"
Thumbprint Cookies,https://www.budgetbytes.com/italian-holiday-cookies/,https://www.budgetbytes.com/wp-content/uploads/2022/12/Thumbprint-Cookies-pile-268x200.jpg,"['salted butter, room temperature', 'granulated sugar', 'egg, separated', 'vanilla extract', 'all-purpose flour', 'salt', 'sweetened coconut', 'fruit jam']"
Chicken and Biscuit Casserole,https://www.budgetbytes.com/chicken-and-biscuit-casserole/,https://www.budgetbytes.com/wp-content/uploads/2022/12/Chicken-and-Biscuit-Casserole-scoop-268x200.jpg,"['salted butter, divided', 'ground chicken', 'red pepper flakes', 'rubbed sage', 'salt', 'black pepper', 'yellow onion, diced', 'garlic, minced', 'carrots, sliced', 'celery, sliced', 'frozen corn', 'all-purpose flour', 'chicken broth*']"
Sugar Cookies,https://www.budgetbytes.com/sugar-cookies/,https://www.budgetbytes.com/wp-content/uploads/2022/12/Sugar-Cookies-close-268x200.jpg,"['salted butter, softened*', 'sugar', 'vanilla ', 'egg', 'all-purpose flour ', 'baking powder']"
Butternut Squash Soup,https://www.budgetbytes.com/butternut-squash-soup/,https://www.budgetbytes.com/wp-content/uploads/2022/12/Butternut-Squash-Soup-bowls-268x200.jpg,"['butternut squash (4 cups cubed)', 'yellow onion', 'olive oil', 'salt', 'pepper', 'chicken broth**', 'nutmeg', 'rubbed sage', 'heavy cream']"
Easy Homemade Lasagna,https://www.budgetbytes.com/easy-homemade-lasagna/,https://www.budgetbytes.com/wp-content/uploads/2022/12/Homemade-Lasagna-side-2-268x200.jpg,"['Italian sausage', 'yellow onion', 'crushed tomatoes', 'tomato paste (about 5 Tbsp)', 'Italian seasoning', 'whole milk ricotta', 'shredded Italian cheese blend', 'egg', 'freshly cracked pepper', 'lasagna noodles (about ½ lb.)', 'shredded mozzarella', 'chopped fresh parsley (optional garnish)']"
Peanut Butter Blossoms,https://www.budgetbytes.com/peanut-butter-blossoms/,https://www.budgetbytes.com/wp-content/uploads/2022/12/Peanut-Butter-Blossoms-close-268x200.jpg,"['chocolate kisses', 'salted butter, room temperature', 'peanut butter, room temperature', 'granulated sugar', 'light brown sugar, packed', 'egg', 'vanilla extract', 'all-purpose flour', 'baking powder', 'granulated sugar (for coating)']"
Swedish Meatballs,https://www.budgetbytes.com/swedish-meatballs/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['plain breadcrumbs', 'nutmeg', 'allspice', 'garlic powder', 'salt', 'ground pork', 'ground beef', 'egg, lightly whisked']"
Butternut Squash Salad,https://www.budgetbytes.com/butternut-squash-salad/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['butternut squash', 'olive oil', 'salt', 'pepper']"
Chocolate Chip Cookies,https://www.budgetbytes.com/chocolate-chip-cookies/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['salted butter*', 'brown sugar', 'granulated white sugar', 'vanilla extract', 'eggs', 'all-purpose flour', 'baking soda', 'semi-sweet chocolate chips']"
Bruschetta,https://www.budgetbytes.com/bruschetta/,https://www.budgetbytes.com/wp-content/uploads/2022/11/Bruschetta-close-side-268x200.jpg,"['plum tomatoes', 'salt', 'baguette', 'olive oil, divided', 'garlic', 'fresh basil leaves', 'coarse ground black pepper*', 'balsamic vinegar']"
Creamy White Chicken Chili,https://www.budgetbytes.com/creamy-white-chicken-chili/,https://www.budgetbytes.com/wp-content/uploads/2022/11/White-Chicken-Chili-eat-268x200.jpg,"['yellow onion', 'garlic', 'jalapeño', 'olive oil', 'boneless, skinless chicken thighs', 'cannellini beans (drained)', 'pinto beans (drained)', 'diced green chiles', 'ground cumin', 'dried oregano', 'smoked paprika', 'cayenne pepper', 'garlic powder', 'freshly cracked black pepper', 'chicken broth', 'frozen corn', 'cream cheese', 'sour cream']"
Turkey and Wild Rice Soup,https://www.budgetbytes.com/turkey-and-wild-rice-soup/,https://www.budgetbytes.com/wp-content/uploads/2022/11/Turkey-WIld-Rice-Soup-bowl-268x200.jpg,"['yellow onion', 'carrots', 'celery', 'garlic', 'butter, divided', 'mushrooms', 'all-purpose flour', 'wild rice blend', 'dried thyme', 'rubbed sage', 'freshly cracked black pepper', 'vegetable broth', 'chopped cooked turkey', 'heavy cream', 'salt (or to taste)']"
Dollar Store Dinners – Spam Stir Fry Noodles,https://www.budgetbytes.com/dollar-store-dinners-spam-stir-fry-noodles/,https://www.budgetbytes.com/wp-content/uploads/2022/11/Spam-Stir-Fry-bowl-268x200.jpg,"['luncheon meat', 'frozen stir fry vegetables', 'instant ramen', 'cooking oil']"
Sweet Potato Casserole,https://www.budgetbytes.com/sweet-potato-casserole/,https://www.budgetbytes.com/wp-content/uploads/2022/11/Sweet-Potato-Casserole-scoop-268x200.jpg,"['sweet potatoes', 'brown sugar', 'salted butter', 'heavy cream', 'salt', 'vanilla extract', 'nutmeg', 'cinnamon', 'mini marshmallows*']"
Butternut Squash Curry,https://www.budgetbytes.com/butternut-squash-curry/,https://www.budgetbytes.com/wp-content/uploads/2022/11/Butternut-Squash-Curry-Bowl-268x200.jpg,"['butternut squash (about 4 cups diced)', 'yellow onion', 'garlic', 'grated fresh ginger', 'olive oil', 'curry powder', 'ground cumin', 'fire roasted diced tomatoes', 'water', 'full-fat coconut milk', 'fresh spinach', 'salt (or to taste)']"
Mashed Potatoes,https://www.budgetbytes.com/mashed-potatoes/,https://www.budgetbytes.com/wp-content/uploads/2022/11/Mashed-Potatoes-scoop-268x200.jpg,"['russet potatoes', 'salt (to salt the boiling water)', 'butter', 'whole milk', 'salt (or to taste)', 'pepper']"
Pumpkin Pie,https://www.budgetbytes.com/pumpkin-pie/,https://www.budgetbytes.com/wp-content/uploads/2022/11/Pumpkin-Pie-slice-side-268x200.jpg,"['3-Ingredient Pie Crust*', 'pumpkin purée ', 'brown sugar', 'cinnamon', 'nutmeg', 'ground ginger', 'salt', 'sour cream', 'whole milk', 'vanilla', 'large eggs, room temperature', 'butter, for greasing', 'flour for dusting', 'heavy cream']"
Puerto Rican Rice And Beans,https://www.budgetbytes.com/puerto-rican-rice-and-beans/,https://www.budgetbytes.com/wp-content/uploads/2022/11/Puerto-Rican-Beans-and-Rice-bowl-268x200.jpg,"['cooking oil, divided', 'sazón', 'salt pork, small dice', 'onion, diced', 'garlic, minced (about 3 cloves)', 'tomato sauce', 'sofrito', 'Better Than Bouillon, Roasted Chicken Base*', 'distilled white vinegar', 'large sweet potato,  large dice', 'green bell pepper, diced', '15 oz. cans kidney beans, drained', 'white medium grain rice, rinsed', 'boiling water', 'salt, plus more to taste']"
Honey Wheat Bread,https://www.budgetbytes.com/honey-wheat-sandwich-bread/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['warm water', 'active dry yeast or instant yeast', 'honey', 'olive oil', 'whole wheat flour*', 'all-purpose flour*', 'salt']"
Roasted Brussels Sprouts Salad,https://www.budgetbytes.com/roasted-brussels-sprouts-salad/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['Brussels sprouts*', 'sweet potatoes*', 'extra virgin olive oil', 'salt', 'pepper', 'Southern Grove Chopped Pecans*', 'goat cheese']"
Monkey Bread,https://www.budgetbytes.com/monkey-bread/,https://www.budgetbytes.com/wp-content/uploads/2022/11/Monkey-Bread-open-268x200.jpg,"['salted butter', 'brown sugar', 'heavy whipping cream', 'cinnamon', 'vanilla', 'biscuit dough, 16 oz each*']"
Roasted Chicken,https://www.budgetbytes.com/roasted-chicken/,https://www.budgetbytes.com/wp-content/uploads/2022/11/Roasted-Chicken-close-268x200.jpg,"['whole chicken, 5 lbs', 'kosher salt or coarse sea salt', 'salted butter, softened', 'dry rosemary', 'russet potatoes', 'onion', 'carrots', 'lemon', 'head of garlic']"
Baked Sweet Potatoes,https://www.budgetbytes.com/baked-sweet-potatoes/,https://www.budgetbytes.com/wp-content/uploads/2022/10/Baked-Sweet-Potatoes-close-268x200.jpg,"['sweet potatoes (about ¾ lb. each)', 'butter', 'salt', 'pepper']"
Sushi Bowls,https://www.budgetbytes.com/sushi-bowls-sriracha-mayo/,https://www.budgetbytes.com/wp-content/uploads/2022/10/Sushi-Bowls-above-268x200.jpg,"['short grain white rice', 'water', 'rice vinegar', 'sugar', 'salt']"
Dollar Store Dinners – Bean Quesadillas,https://www.budgetbytes.com/dollar-store-dinners-bean-quesadillas/,https://www.budgetbytes.com/wp-content/uploads/2022/10/Dollar-Store-Dinners-Bean-Quesadillas-above-268x200.jpg,"['Santa Fe Blend frozen vegetables', 'pinto beans', 'cheddar cheese', 'Bayou Blend seasoning*', 'flour tortillas', 'Spanish rice', 'Rotel (diced tomatoes with chiles)']"
Baked Spaghetti,https://www.budgetbytes.com/baked-spaghetti-with-sausage/,https://www.budgetbytes.com/wp-content/uploads/2022/10/Baked-Spaghetti-scoop-above-268x200.jpg,"['yellow onion', 'garlic ', 'olive oil ', 'Italian Sausage', 'tomato paste ', 'crushed tomatoes ', 'Italian seasoning', 'salt ', 'water', 'spaghetti ', 'small curd cottage cheese', 'grated Parmesan', 'freshly cracked black pepper', 'shredded mozzarella ', 'chopped parsley (optional garnish)']"
Pumpkin Bread,https://www.budgetbytes.com/pumpkin-bread/,https://www.budgetbytes.com/wp-content/uploads/2022/10/Pumpkin-Bread-slices-268x200.jpg,"['pumpkin puree', 'sugar*', 'oil', 'eggs', 'vanilla', 'water', 'sifted flour', 'baking powder', 'baking soda', 'salt', 'pumpkin pie spice', 'butter, for greasing']"
Pollo Guisado (Puerto Rican Chicken Stew),https://www.budgetbytes.com/pollo-guisado/,https://www.budgetbytes.com/wp-content/uploads/2022/10/Puerto-Rican-Chicken-Stew-bowl-268x200.jpg,"['chicken thighs, boneless and skinless', 'adobo, all-purpose seasoning*', 'cooking oil', 'yellow onion, large dice', 'garlic, finely chopped', 'sofrito', 'tomato sauce', 'sazón seasoning with annatto*', 'bay leaves', 'dried oregano', 'manzanilla olives, pimiento-stuffed', 'potato, 2-inch dice (about 1 cup)', 'carrots, 1/4-inch rounds (about 1 cup )', 'chicken stock']"
Dollar Store Dinners – Sausage and Rice,https://www.budgetbytes.com/dsd-sausage-and-rice/,https://www.budgetbytes.com/wp-content/uploads/2022/10/DSD-Sausage-and-Rice-skillet-268x200.jpg,"['smoked sausage', 'cooking oil', 'frozen seasoning mix (celery, onion, bell pepper, parsley)', 'long grain white rice', 'chicken broth (made with bouillon)', 'Creole seasoning ', 'hot sauce to taste']"
Easy Caramel Sauce,https://www.budgetbytes.com/easy-caramel-sauce/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['salted butter', 'brown sugar, packed', 'heavy cream', 'vanilla extract']"
Apple Pie,https://www.budgetbytes.com/apple-pie/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['double pie crust*', 'sugar', 'cinnamon', 'flour', 'nutmeg', 'salt', 'lemon juice', 'sliced apples (6-8 apples)', 'egg, white and yolk separated', 'heavy cream']"
Sausage Stuffed Spaghetti Squash,https://www.budgetbytes.com/sausage-stuffed-spaghetti-squash/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['spaghetti squash (1.5 lbs.)', 'Italian ground sausage (sweet or spicy)', 'shredded mozzarella', 'Parmesan cheese', 'olive oil']"
Dollar Store Dinners – Pea Soup,https://www.budgetbytes.com/dsd-pea-soup/,https://www.budgetbytes.com/wp-content/uploads/2022/10/Split-Pea-Soup-spoon-268x200.jpg,"['peas ', 'chicken broth', 'bacon', 'thin pizza crust', 'steak seasoning, divided']"
Creamy Lentil Vegetable Soup,https://www.budgetbytes.com/creamy-lentil-vegetable-soup/,https://www.budgetbytes.com/wp-content/uploads/2022/10/Creamy-Lentil-Vegetable-Soup-side-268x200.jpg,"['mushrooms', 'cooking oil', 'carrots', 'celery', 'yellow onion', 'garlic', 'dried thyme', 'rubbed sage', 'dried rosemary', 'brown lentils', 'vegetable broth', 'full-fat coconut milk', 'salt', 'pepper']"
Roasted Spaghetti Squash,https://www.budgetbytes.com/roasted-spaghetti-squash/,https://www.budgetbytes.com/wp-content/uploads/2022/10/Roasted-Spaghetti-Squash-268x200.jpg,"['spaghetti squash, (approx. 1.3 lbs)', 'olive oil', 'salt', 'salted butter']"
Hot Honey Cornbread,https://www.budgetbytes.com/hot-honey-cornbread/,https://www.budgetbytes.com/wp-content/uploads/2022/10/Hot-Honey-Cornbread-slice-1-268x200.jpg,"['butter, divided', 'honey', 'red pepper flakes', 'eggs', 'sour cream', 'cornmeal', 'all-purpose flour', 'salt', 'baking powder']"
Baked Pumpkin Pie Oatmeal,https://www.budgetbytes.com/baked-pumpkin-pie-oatmeal/,https://www.budgetbytes.com/wp-content/uploads/2022/10/Baked-Pumpkin-Pie-Oatmeal-pour-268x200.jpg,"['pumpkin purée ', 'brown sugar ', 'eggs ', 'pumpkin pie spice ', 'vanilla extract ', 'salt ', 'baking powder ', 'milk ', 'old fashioned rolled oats']"
Stromboli,https://www.budgetbytes.com/stromboli/,https://www.budgetbytes.com/wp-content/uploads/2022/09/Stromboli-above-268x200.jpg,"['mushrooms, sliced', 'garlic, minced', 'butter', 'salt and pepper', 'pizza dough*', 'provolone', 'pepperoni slices', 'shredded mozzarella']"
Best Pumpkin Recipes,https://www.budgetbytes.com/pumpkin-recipe-roundup-2012/,https://www.budgetbytes.com/wp-content/uploads/2012/10/Pumpkin-Recipes-H-268x200.jpg,"['fresh pumpkin seeds', 'cooking oil*', ""Tony Chachere's Cajun Seasoning*""]"
Ricotta Pancakes,https://www.budgetbytes.com/ricotta-pancakes/,https://www.budgetbytes.com/wp-content/uploads/2022/09/Ricotta-Pancakes-drip-1-268x200.jpg,"['large eggs', 'flour', 'baking powder', 'granulated sugar', 'salt', 'ricotta*', 'milk', 'vanilla extract', 'oil, for cooking']"
How to Roast Garlic,https://www.budgetbytes.com/roasted-garlic/,https://www.budgetbytes.com/wp-content/uploads/2022/09/Roasted-Garlic-close-268x200.jpg,"['garlic', 'olive oil']"
Blueberry Sauce,https://www.budgetbytes.com/blueberry-sauce/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['frozen blueberries', 'sugar', 'lemon', 'corn starch', 'water, divided']"
Peanut Tofu,https://www.budgetbytes.com/peanut-tofu/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['natural peanut butter', 'sriracha', 'brown sugar', 'lime (2 Tbsp juice)', 'soy sauce', 'garlic, minced', 'vegetable broth']"
Slow Cooker Pulled Pork,https://www.budgetbytes.com/slow-cooker-pulled-pork/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['pork butt', 'yellow onion, cut into chunks', 'garlic, roughly chopped']"
Baked Beans,https://www.budgetbytes.com/baked-beans/,https://www.budgetbytes.com/wp-content/uploads/2022/09/Baked-Beans-fresh-268x200.jpg,"['bacon', 'Great Northern Beans', 'tomato sauce', 'tomato paste', 'apple cider vinegar', 'brown sugar', 'molasses', 'Dijon mustard', 'Worcestershire sauce', 'smoked paprika', 'garlic powder', 'onion powder', 'cayenne pepper', 'freshly cracked black pepper']"
Lemon Bars,https://www.budgetbytes.com/lemon-bars/,https://www.budgetbytes.com/wp-content/uploads/2022/08/Lemon-Bars-stacked-268x200.jpg,"['all-purpose flour', 'powdered sugar', 'salt', 'salted butter']"
Carrot Soup,https://www.budgetbytes.com/carrot-soup/,https://www.budgetbytes.com/wp-content/uploads/2022/09/Roasted-Carrot-Soup-bowls-268x200.jpg,"['carrots', 'olive oil', 'salt', 'salted butter', 'yellow onion', 'thyme', 'water', 'chicken broth', 'heavy cream', 'fresh ginger', 'Italian parsley (optional)', 'sour cream  (optional)']"
Easy Soda Bread,https://www.budgetbytes.com/easy-soda-bread/,https://www.budgetbytes.com/wp-content/uploads/2022/09/Easy-Soda-Bread-butter-268x200.jpg,"['all-purpose flour', 'baking soda', 'salt', 'buttermilk*']"
Honey Chipotle Chicken,https://www.budgetbytes.com/honey-chipotle-chicken/,https://www.budgetbytes.com/wp-content/uploads/2022/09/Honey-Chipotle-Chicken-skillet-268x200.jpg,"['chipotle peppers in adobo sauce', 'honey', 'lime juice (about one lime)', 'garlic, minced', 'salt', 'cooking oil, divided', 'boneless, skinless chicken thighs', 'sliced green onions (optional)']"
Cheesy Sausage Pasta,https://www.budgetbytes.com/creamy-spinach-sausage-pasta/,https://www.budgetbytes.com/wp-content/uploads/2022/08/Cheesy-Sausage-Pasta-skillet-268x200.jpg,"['yellow onion', 'smoked sausage', 'cooking oil', 'diced tomatoes with green chiles (Rotel)', 'wide egg noodles*', 'chicken broth', 'fresh spinach', 'shredded Monterey Jack', 'green onion, sliced']"
How To Make Sour Cream,https://www.budgetbytes.com/how-to-make-sour-cream/,https://www.budgetbytes.com/wp-content/uploads/2022/08/Sour-Cream-chips-above-268x200.jpg,"['heavy cream', 'vinegar']"
Succotash,https://www.budgetbytes.com/succotash/,https://www.budgetbytes.com/wp-content/uploads/2022/08/Succotash-bowl-268x200.jpg,"['yellow onion', 'butter, divided', 'frozen lima beans', 'frozen sweet corn', 'chicken broth*', 'dried thyme', 'black pepper', 'salt, divided', 'tomato', 'chopped parsley']"
Chicken Pot Pie,https://www.budgetbytes.com/chicken-pot-pie/,https://www.budgetbytes.com/wp-content/uploads/2022/08/Chicken-Pot-Pie-open-268x200.jpg,"['boneless, skinless chicken breast (about ⅔ lb.)', 'cooking oil', 'yellow onion', 'butter', 'flour', 'chicken broth', 'whole milk', 'dried thyme', 'rubbed sage', 'black pepper', 'salt', 'frozen mixed vegetables', 'double pie crust', 'egg (optional)']"
Air Fryer Cinnamon Toast,https://www.budgetbytes.com/air-fryer-cinnamon-toast/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['bread', 'salted butter', 'vanilla extract', 'sugar', 'cinnamon']"
Avocado and Tomato Salad,https://www.budgetbytes.com/guacamole-salad/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['avocados', 'tomatoes', 'red onion', 'garlic', 'jalapeño', 'cilantro', 'olive oil', 'lime', 'salt']"
